YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,BBOX
"2020",CA,USF,SQF,SHOTGUN,"00002543",2020/08/19,2021/01/04,"1",74F9525D-3F74-4353-87F1-94C819988153,841.00000000000,840.85000000000,"3","1",,18767.23590250000,3402801.94732999988,"Polygon ((-118.55679487 36.34192159, -118.51994723 36.34192159, -118.51994723 36.36156988, -118.55679487 36.36156988, -118.55679487 36.34192159))"
"2020",CA,USF,PNF,NORTH COMPLEX,"00001302",2020/08/17,2020/12/03,"1",76D31198-0DB2-4ED3-8A95-85F24964E547,318776.00000000000,318777.00000000000,"1","1",,395836.52909700002,1290126680.80999994278,"Polygon ((-121.48659074 39.51598417, -120.74678653 39.51598417, -120.74678653 40.0612653, -121.48659074 40.0612653, -121.48659074 39.51598417))"
"2020",CA,USF,SQF,CASTLE,"00002541",2020/08/19,2021/01/04,"1",4CE00061-B897-49DC-8839-D08E040FF65D,174178.00000000000,170648.00000000000,"7","1",,723127.35636099998,690587665.96899998188,"Polygon ((-118.8480235 36.07837695, -118.29968793 36.07837695, -118.29968793 36.39010025, -118.8480235 36.39010025, -118.8480235 36.07837695))"
"2020",CA,USF,ENF,FORK,"00027219",2020/09/08,2020/11/08,"14",D1A5A79C-0354-4C70-83EA-9A0F37488850,1673.00000000000,1668.45000000000,"7","1",,21654.26391540000,6751978.51066000015,"Polygon ((-120.45542956 38.96994346, -120.39325447 38.96994346, -120.39325447 38.99905931, -120.45542956 38.99905931, -120.45542956 38.96994346))"
"2020",CA,USF,LPF,COLEMAN,"00003161",2020/10/18,2020/11/15,"14",DB0B9472-74B9-4D89-8E78-A792C26FE4F2,574.00000000000,562.91400000000,"8","1",,11756.76692950000,2278031.35820000013,"Polygon ((-121.36115413 36.10208248, -121.32875471 36.10208248, -121.32875471 36.11688716, -121.36115413 36.11688716, -121.36115413 36.10208248))"
"2020",CA,USF,ENF,POINT,"00032344",2020/10/26,2020/11/05,"14",B58493C4-C2CA-495A-BCC7-1552EDE5632C,99.00000000000,93.22420000000,"8","1",,4338.94836379000,377264.99181699997,"Polygon ((-120.4991694 38.99954088, -120.48026325 38.99954088, -120.48026325 39.00506771, -120.4991694 39.00506771, -120.4991694 38.99954088))"
"2020",CA,USF,SNF,CREEK,"00001391",2020/09/04,2020/12/24,"14",33CBB9DC-6983-4F47-B821-9C9A6CAC381D,379895.00000000000,379882.00000000000,"8","1",,818087.84513799998,1537167705.93000006676,"Polygon ((-119.48433261 36.98992689, -118.94309806 36.98992689, -118.94309806 37.6461932, -119.48433261 37.6461932, -119.48433261 36.98992689))"
"2020",CA,USF,SHF,BALD,"00001124",2020/07/28,2020/08/01,"1",7CDE526C-9BA8-4661-B0E6-E2387CA3B631,18.00000000000,17.92410000000,"6","1",,1040.80976859000,72536.24642530002,"Polygon ((-122.19389511 41.09482953, -122.18945337 41.09482953, -122.18945337 41.09706109, -122.19389511 41.09706109, -122.19389511 41.09482953))"
"2020",CA,USF,SHF,BRIDGE,"00001116",2020/07/27,2020/07/28,"1",E8AC96E1-CEDD-4227-A969-EE0860404C8A,15.00000000000,14.58710000000,"6","1",,1219.30724785000,59031.74901440000,"Polygon ((-122.33844555 40.79109026, -122.33503378 40.79109026, -122.33503378 40.79424588, -122.33844555 40.79424588, -122.33844555 40.79109026))"
"2020",CA,USF,PNF,IRON,"00001284",2020/08/17,2020/08/22,"1",CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,45.00000000000,37.90360000000,"7","1",,2073.72989974000,153390.34064600000,"Polygon ((-120.85990347 40.0553195, -120.85401348 40.0553195, -120.85401348 40.05941949, -120.85990347 40.05941949, -120.85990347 40.0553195))"
"2020",CA,USF,SNF,BULLFROG,"00001402",2020/09/08,2020/11/09,"14",0DF1645C-5A67-4734-89A6-172330D04945,1185.00000000000,654.64000000000,"7","1",,8115.95898215000,2649233.34430000000,"Polygon ((-119.03119029 37.11222225, -119.01710085 37.11222225, -119.01710085 37.14326481, -119.03119029 37.14326481, -119.03119029 37.11222225))"
"2020",CA,USF,SHF,FLAT,"00000910",2020/06/30,2020/08/22,"10",77C123FA-8E93-4B06-A946-5B97840748E4,62.00000000000,62.04050000000,"7","1",,3593.37091769000,251069.29293699999,"Polygon ((-123.44221877 40.79034428, -123.43394529 40.79034428, -123.43394529 40.79864801, -123.44221877 40.79864801, -123.44221877 40.79034428))"
"2020",CA,USF,KNF,DEVIL,"00007084",2020/09/09,,"14",C99607D1-B1D4-4FE3-9B28-36C315AC4306,8857.00000000000,8871.93000000000,"7","1",,80944.46647990000,35903459.93540000170,"Polygon ((-123.29620042 41.8879213, -123.17994913 41.8879213, -123.17994913 41.97254122, -123.29620042 41.97254122, -123.29620042 41.8879213))"
"2020",CA,USF,PNF,DAVIS 3,"00001529",2020/09/09,2020/09/09,"7",89084B92-9F95-4DA8-BC63-60272876A7DD,11.10000000000,11.43490000000,"1","1",,1431.67235036000,46275.24242950000,"Polygon ((-120.50963859 39.8777134, -120.50637364 39.8777134, -120.50637364 39.88141428, -120.50963859 39.88141428, -120.50963859 39.8777134))"
"2020",CA,USF,SHF,SPRING,"00001270",2020/08/17,2020/08/27,"1",D9DBC051-7C60-4358-9E97-95416B68505E,230.00000000000,228.83400000000,"6","1",,3938.17916330000,926059.84670700005,"Polygon ((-122.94351806 40.45128909, -122.93283371 40.45128909, -122.93283371 40.46444801, -122.94351806 40.46444801, -122.94351806 40.45128909))"
"2020",CA,USF,SHF,PINE,"00001120",2020/07/28,2020/07/30,"1",082F5C5D-4474-4F48-BB68-6C7CC61EDE68,11.50000000000,11.31370000000,"7","1",,1119.27599317000,45785.01374690000,"Polygon ((-122.7629488 41.08200876, -122.75999334 41.08200876, -122.75999334 41.08496772, -122.7629488 41.08496772, -122.7629488 41.08200876))"
"2020",CA,USF,PNF,FEATHER,"00001217",2020/08/13,2020/08/17,"2",725CB3C8-884B-4891-B4B7-10E50A7D488B,39.00000000000,39.70480000000,"1","1",,4000.51802132000,160679.74984900001,"Polygon ((-120.91993242 39.71469566, -120.90571372 39.71469566, -120.90571372 39.72364781, -120.91993242 39.72364781, -120.91993242 39.71469566))"
"2020",CA,BIA,HIA,MP 21,"00000046",2020/07/20,,"14",B50613CA-5644-4EED-B93B-64750EDB90C6,100.00000000000,93.04830000000,"8","1",,4682.92599766000,376553.53003700002,"Polygon ((-123.70017945 41.16711563, -123.68564231 41.16711563, -123.68564231 41.17315253, -123.70017945 41.17315253, -123.70017945 41.16711563))"
"2020",CA,USF,MNF,ROCKWELL,"00000746",2020/08/16,,"14",10DCCB0C-1277-4541-93AD-44655DAB65C5,850.00000000000,1438.92000000000,"8","1",,9593.10554633000,5823094.92490999959,"Polygon ((-122.78982193 39.67089138, -122.75526801 39.67089138, -122.75526801 39.69833386, -122.78982193 39.69833386, -122.78982193 39.67089138))"
"2020",CA,USF,SHF,GIBSON,"00001029",2020/07/19,2020/07/20,"9",833D5E28-A09F-40AE-AEE3-736DC278B503,42.00000000000,41.67090000000,"8","1",,2554.94976020000,168636.22282500000,"Polygon ((-122.39644233 41.03473712, -122.39166329 41.03473712, -122.39166329 41.04483303, -122.39644233 41.04483303, -122.39644233 41.03473712))"
"2020",CA,USF,SHF,HOBO,"00001376",2020/09/01,2020/09/10,"11",772CF11E-1F1E-4388-8F2A-17FB5ACA53EA,413.00000000000,413.52500000000,"8","1",,7650.59749937000,1673476.70570000005,"Polygon ((-123.1300605 40.82353655, -123.11504568 40.82353655, -123.11504568 40.84535253, -123.1300605 40.84535253, -123.1300605 40.82353655))"
"2020",CA,USF,SHF,HARRIS,"00000545",2020/05/11,2020/05/11,"2",FE860B69-5999-408E-A3AC-4D48908C0C5A,10.50000000000,10.61660000000,"6","1",,818.85451213400,42963.72734550001,"Polygon ((-121.77916799 41.42569921, -121.77597898 41.42569921, -121.77597898 41.42772663, -121.77916799 41.42772663, -121.77916799 41.42569921))"
"2020",CA,USF,STF,QUARTER,"00000970",2020/06/20,2020/07/02,"14",2B11FA90-FC28-4EFA-A3AB-2856032B3993,9.70000000000,11.58480000000,"1","1",,1580.09792888000,46882.10320350000,"Polygon ((-120.29880415 38.08404975, -120.29537415 38.08404975, -120.29537415 38.08692486, -120.29880415 38.08692486, -120.29880415 38.08404975))"
"2020",CA,USF,PNF,ADAMS,"00000976",2020/07/26,2020/07/31,"1",2CC6120E-41E4-4BB6-817A-F99205B1ECB0,918.00000000000,901.67200000000,"2","1",,11162.26258190000,3648940.40642999997,"Polygon ((-120.04477975 39.91411074, -120.02264063 39.91411074, -120.02264063 39.95179632, -120.04477975 39.95179632, -120.04477975 39.91411074))"
"2020",CA,USF,KNF,SLATER,"00007035",2020/09/08,2020/12/12,"14",24CDAB5C-7832-4546-BD05-15CC702A0326,157270.00000000000,157430.00000000000,"3","1",,431144.52613800002,637096051.09500002861,"Polygon ((-123.78124068 41.74257226, -123.29659785 41.74257226, -123.29659785 42.11430704, -123.78124068 42.11430704, -123.78124068 41.74257226))"
"2020",CA,BIA,HIA,JONES POINT,"00000068",2020/08/08,,"14",FC923CED-350C-452D-BC52-A87144539282,137.00000000000,136.59300000000,"8","1",,4841.23714378000,552771.51965200005,"Polygon ((-123.65162755 41.03037153, -123.63959819 41.03037153, -123.63959819 41.04148586, -123.65162755 41.04148586, -123.65162755 41.03037153))"
"2020",CA,USF,PNF,COPPER,"00001331",2020/08/18,2020/08/22,"1",0A58B53E-6401-419C-9AB7-EA18B822EF02,50.00000000000,54.70820000000,"7","1",,3364.59249712000,221396.41386000000,"Polygon ((-120.95283341 40.17118949, -120.94338341 40.17118949, -120.94338341 40.17667949, -120.95283341 40.17667949, -120.95283341 40.17118949))"
"2020",CA,USF,PNF,BIRD,"00000895",2020/07/21,2020/07/23,"1",4841CD0B-D1AE-4489-9C20-B49126D14716,25.00000000000,25.04810000000,"1","1",,1589.67389391000,101366.11677800000,"Polygon ((-120.24279359 40.069716, -120.23728518 40.069716, -120.23728518 40.07338488, -120.24279359 40.07338488, -120.24279359 40.069716))"
"2020",CA,USF,SHF,BROCK,"00000699",2020/06/04,2020/06/06,"1",97F7909D-6756-4112-9CA8-13C9B1382429,15.00000000000,14.98820000000,"6","1",,1419.51793930000,60655.21859800000,"Polygon ((-122.10487178 40.83459111, -122.09834183 40.83459111, -122.09834183 40.8370763, -122.10487178 40.8370763, -122.10487178 40.83459111))"
"2020",CA,USF,MNF,BASEBALL,"00000144",2020/02/25,2020/03/03,"18",F5F75E09-2582-4A05-99C2-E8395888D091,211.00000000000,215.52500000000,"8","1",,5531.00887948000,872200.78172900004,"Polygon ((-122.93081731 39.74674238, -122.91323728 39.74674238, -122.91323728 39.75698462, -122.93081731 39.75698462, -122.93081731 39.74674238))"
"2020",CA,USF,LPF,RIDGE,"00001476",2020/06/17,2020/06/20,"10",10FF2369-996F-44CB-99DB-C0D44476E4EE,83.00000000000,82.71300000000,"7","1",,3276.28803081000,334727.68071599997,"Polygon ((-121.44073426 35.9103103, -121.43051427 35.9103103, -121.43051427 35.9150703, -121.44073426 35.9150703, -121.44073426 35.9103103))"
"2020",CA,USF,STF,BELL,"00001581",2020/07/28,,"1",E943F585-FBCE-4DD4-97FA-743E3198FCDA,49.50000000000,44.90060000000,"1","1",,4890.47932931000,181706.28625300000,"Polygon ((-119.87578713 38.18198483, -119.86489714 38.18198483, -119.86489714 38.19088483, -119.87578713 38.19088483, -119.87578713 38.18198483))"
"2020",CA,USF,BDF,BROOK,"00011349",2020/07/29,2020/08/01,"9",230AFFAE-11AA-4B20-898B-E826A1A379EF,185.00000000000,183.21300000000,"8","1",,6566.81937189000,741436.02086299995,"Polygon ((-117.49000761 34.25233942, -117.46848065 34.25233942, -117.46848065 34.26514667, -117.49000761 34.26514667, -117.49000761 34.25233942))"
"2020",CA,USF,ANF,LAKE,"00003273",2020/08/12,2020/08/30,"14","IRWINID BD5901D9-C99A-45CB-B799-F1CAD5F3EA4B,",31089.00000000000,30999.40000000000,"7","1",,96803.80982460000,125450113.32999999821,"Polygon ((-118.66068441 34.61964894, -118.46166325 34.61964894, -118.46166325 34.7518677, -118.66068441 34.7518677, -118.66068441 34.61964894))"
"2020",CA,USF,ANF,RANCH2,"00003289",2020/08/13,2020/10/01,"14",D3F5D9A5-75C8-4650-87CD-9C3E1051802D LACO # 241258,4237.00000000000,4119.20000000000,"7","1",,30256.15271370000,16669830.46120000072,"Polygon ((-117.93112241 34.16106453, -117.88849859 34.16106453, -117.88849859 34.22754146, -117.93112241 34.22754146, -117.93112241 34.16106453))"
"2020",CA,USF,CNF,VALLEY,"00002833",2020/09/05,2020/09/24,"14",A55E40C0-7692-40CD-95ED-113D7936B7F7,16390.00000000000,16389.50000000000,"3","1",,94776.19839370000,66326101.75439999998,"Polygon ((-116.77676807 32.69070659, -116.6034886 32.69070659, -116.6034886 32.78568151, -116.77676807 32.78568151, -116.77676807 32.69070659))"
"2020",CA,USF,ANF,MARTINDALE,"00003943",2020/09/28,2020/09/29,"14",659B5A6A-A82D-45BF-979A-28A483CD36DB,230.00000000000,233.34500000000,"3","1",,5099.61233343000,944314.78348999994,"Polygon ((-118.40624883 34.54582438, -118.39592015 34.54582438, -118.39592015 34.56174019, -118.40624883 34.56174019, -118.40624883 34.54582438))"
"2020",CA,USF,BDF,MOUNT R,"00009765",2020/07/03,2020/07/06,"2",84B83EB3-38A8-42D7-A833-1C1770ADC57E,63.00000000000,61.77010000000,"1","1",,4210.88581895000,249974.83976100001,"Polygon ((-117.11391288 34.17644065, -117.10475833 34.17644065, -117.10475833 34.18432697, -117.11391288 34.18432697, -117.11391288 34.17644065))"
"2020",CA,USF,BDF,ADOBE,"00006566",2020/05/07,2020/05/07,"4",8AB1359D-E7B1-419C-A71F-481717A12B9E,15.00000000000,15.18360000000,"8","1",,1081.75180503000,61445.76202790000,"Polygon ((-117.18667495 34.13735575, -117.18339192 34.13735575, -117.18339192 34.14021512, -117.18667495 34.14021512, -117.18667495 34.13735575))"
"2020",CA,USF,BDF,KENWOOD,"00011178",2020/07/26,2020/07/26,"9",081A5BD5-13D9-4A82-9099-267FA45AB378,10.00000000000,10.37330000000,"6","1",,822.66846297600,41979.11716300001,"Polygon ((-117.44349098 34.24999691, -117.44127012 34.24999691, -117.44127012 34.25254208, -117.44349098 34.25254208, -117.44349098 34.24999691))"
"2020",CA,USF,BDF,EASTON,"00010757",2020/07/20,2020/07/21,"7",0DF5AB25-54C0-4204-8805-DD73CAB54D4C,56.80000000000,56.79850000000,"8","1",,3827.50594705000,229855.47001300001,"Polygon ((-117.18824836 34.13846883, -117.17728903 34.13846883, -117.17728903 34.14452497, -117.18824836 34.14452497, -117.18824836 34.13846883))"
"2020",CA,USF,ANF,LAGO,"00001463",2020/05/09,2020/05/09,"2",0CC0E78B-6446-4532-AECE-EDAE20845713,21.50000000000,16.89000000000,"8","1",,1120.77066684000,68352.27750339999,"Polygon ((-118.76477885 34.6655128, -118.76075209 34.6655128, -118.76075209 34.66885161, -118.76477885 34.66885161, -118.76477885 34.6655128))"
"2020",CA,NPS,MNP,BULL,"00013423",2020/09/05,2020/09/05,"10",AFC018BF-96ED-4018-AB90-77E625432EA7,14.00000000000,14.08970000000,"8","1",,1655.08513750000,57018.96040170000,"Polygon ((-115.79944696 35.39982031, -115.7921905 35.39982031, -115.7921905 35.40166358, -115.79944696 35.40166358, -115.79944696 35.39982031))"
"2020",CA,CDF,CNF,SOUTH MAIN,"00000562",2020/03/06,,"18",AB786D72-3C5C-4DC4-B8A8-6A39ED57B2A2,13.00000000000,13.00810000000,"6","1",,1382.98039819000,52641.84897140000,"Polygon ((-117.35312882 33.61660579, -117.34874192 33.61660579, -117.34874192 33.62083868, -117.35312882 33.62083868, -117.35312882 33.61660579))"
"2020",CA,USF,BDF,PITMAN,"00020795",2020/12/26,2020/12/26,"2",F1C60517-39A2-45E3-97CB-8A750626CF94,39.60000000000,39.66620000000,"7","1",,2499.60691667000,160523.66677499999,"Polygon ((-117.43077781 34.20573235, -117.42579336 34.20573235, -117.42579336 34.2136717, -117.43077781 34.2136717, -117.43077781 34.20573235))"
"2020",CA,USF,LPF,GIFFORD,"00001329",2020/06/08,2020/06/10,"10",2DB299F1-751F-41CF-B4CE-E09D47EE3F67,16.80000000000,16.80190000000,"7","1",,1839.16257777000,67994.95754510000,"Polygon ((-120.07027485 35.08400028, -120.06458485 35.08400028, -120.06458485 35.08664028, -120.07027485 35.08664028, -120.07027485 35.08400028))"
"2020",CA,USF,SNF,HOG,"00000593",2020/06/12,2020/06/18,"14",3C6DF595-A065-459D-8642-4129FA14C7C5,533.00000000000,527.48800000000,"6","1",,6372.39403537000,2134669.04978000000,"Polygon ((-119.30770674 36.86856859, -119.28458968 36.86856859, -119.28458968 36.88150241, -119.30770674 36.88150241, -119.30770674 36.86856859))"
"2020",CA,USF,LNF,H - 8 WELL,"00004096",2020/07/26,,"1",83A7400A-E213-4516-8F36-B69BC6702B84,61.00000000000,60.99060000000,"1","1",,3540.88061149000,246820.48762199999,"Polygon ((-121.38095867 40.7692911, -121.37296954 40.7692911, -121.37296954 40.7752639, -121.38095867 40.7752639, -121.38095867 40.7692911))"
"2020",CA,USF,LNF,L-2 YELLOW,"00004094",2020/07/26,,"1",80E97B59-D139-4241-B294-D61665641A6A,14.90000000000,14.90400000000,"8","1",,1193.63383407000,60314.56933910000,"Polygon ((-121.26683048 40.14935905, -121.26301479 40.14935905, -121.26301479 40.15299302, -121.26683048 40.15299302, -121.26683048 40.14935905))"
"2020",CA,USF,ANF,DAM,"00003063",2020/07/30,2020/10/01,"14",CA55F7D5-9C4C-4901-AFE4-6D8B24039E39 LACO #225728,0.00000000000,226.36600000000,"1","1",,4886.27766671000,916070.05265500001,"Polygon ((-117.89705116 34.1709763, -117.8845638 34.1709763, -117.8845638 34.18286608, -117.89705116 34.18286608, -117.89705116 34.1709763))"
"2020",CA,USF,MDF,FLAT,"00000522",2020/07/25,2020/08/06,"14",FBCCA218-1030-4BE3-B63D-1979A182AE68,14.77000000000,13.64790000000,"8","1",,1255.96676845000,55231.05815540000,"Polygon ((-121.21699288 41.6819493, -121.21352288 41.6819493, -121.21352288 41.6851793, -121.21699288 41.6851793, -121.21699288 41.6819493))"
"2020",CA,USF,SNF,TRIMMER,"00001160",2020/08/03,2020/09/01,"14",C6C8DEA1-C739-4B3D-AB7A-5F691F282396,600.00000000000,593.86500000000,"8","1",,8247.40292092000,2403285.55536000011,"Polygon ((-119.24341673 36.89031176, -119.2177131 36.89031176, -119.2177131 36.90820042, -119.24341673 36.90820042, -119.24341673 36.89031176))"
"2020",CA,USF,TNF,BAKER,"00000199",2020/03/03,2020/03/07,"5",C5F7BC6B-1B48-472A-93AE-D4EBD66B324B,42.00000000000,47.61830000000,"6","1",,2723.89734490000,192704.49287900000,"Polygon ((-121.13676553 39.45563766, -121.12882442 39.45563766, -121.12882442 39.46262884, -121.13676553 39.46262884, -121.13676553 39.45563766))"
"2020",CA,BLM,CDD,TRAMWAY,"00009569",2020/06/29,2020/06/29,"2",1E11BA2D-D6BE-4401-8A81-6DE62D685D74,16.00000000000,11.13790000000,"8","1",,1700.70149857000,45073.65989510000,"Polygon ((-116.58510796 33.84197217, -116.58236934 33.84197217, -116.58236934 33.8454302, -116.58510796 33.8454302, -116.58510796 33.84197217))"
"2020",CA,CDF,RRU,SNOW,"00119353",2020/09/17,2020/09/24,"10",IRWINID FFCB89F5-98FB-4C3A-9554-3D1554181A63,6254.00000000000,6253.44000000000,"2","1",,40362.20280810001,25306771.13449999690,"Polygon ((-116.72502881 33.83844188, -116.63886655 33.83844188, -116.63886655 33.89973988, -116.72502881 33.89973988, -116.72502881 33.83844188))"
"2020",CA,CDF,RRU,OAKS,"00071224",2020/06/08,,"9",AE8BF765-14A3-4E98-9930-C0A0BC081A60,16.60000000000,16.56990000000,"8","1",,1302.14392054000,67056.05996160000,"Polygon ((-116.88172708 33.78629328, -116.876824 33.78629328, -116.876824 33.78904411, -116.88172708 33.78904411, -116.88172708 33.78629328))"
"2020",CA,USF,INF,PUMICE,"00001038",2020/06/15,2020/06/21,"1",8E42BD34-55D1-4B19-BB9B-31E6A0942EE0,40.00000000000,42.17400000000,"8","1",,2695.81061435000,174122.87816600001,"Polygon ((-119.05914815 37.54716523, -119.04594711 37.54716523, -119.04594711 37.55811747, -119.05914815 37.55811747, -119.05914815 37.54716523))"
"2020",CA,USF,MNF,NAIL,"00000539",2020/07/07,2020/07/10,"14",CBD25C04-DEC0-49AA-9287-C7C293F265D6,15.00000000000,14.59020000000,"8","1",,1218.53597015000,59044.61717090000,"Polygon ((-122.65224467 39.34912313, -122.64867968 39.34912313, -122.64867968 39.35236366, -122.65224467 39.35236366, -122.65224467 39.34912313))"
"2020",CA,USF,KNF,LITTLE SODA,"00005727",2020/07/28,,"14",45235477-D720-496D-83F0-0471DDC3D4FB,0.00000000000,53.08940000000,"8","1",,2869.48516318000,214845.37470799999,"Polygon ((-122.82750057 41.95100075, -122.81592762 41.95100075, -122.81592762 41.95607945, -122.82750057 41.95607945, -122.82750057 41.95100075))"
"2020",CA,USF,MNF,AUGUST COMPLEX FIRES,"00008864",2020/08/16,2020/11/11,"1",92D7C097-9C52-4824-A261-B0BD6F932EF3,0.00000000000,1032700.00000000000,"3","1",,1298407.26374999993,4179187008.80999994278,"Polygon ((-123.51768748 39.37198891, -122.54309403 39.37198891, -122.54309403 40.44192487, -123.51768748 40.44192487, -123.51768748 39.37198891))"
